Exchange,Symbol,ISIN,Security ID,SecurityType,Security Desc.,Expiry/Series,round,OptionType,StrikePrice,Multiplier,TickSize,TradingUnitFactor,Divider,BaseCurrency,SettleCurrency,Digits,Product ID,
MT5_NSE,AMARAJABAT,,AMARAJABAT.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,AMARAJABAT.Q24,
MT5_NSE,AMBUJACEM,,AMBUJACEM.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,AMBUJACEM.N25,
MT5_NSE,AMBUJACEM,,AMBUJACEM.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,AMBUJACEM.Q24,
MT5_NSE,APLLTD,,APLLTD.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,APLLTD.N25,
MT5_NSE,APLLTD,,APLLTD.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,APLLTD.Q24,
MT5_NSE,APOLLOHOSP,,APOLLOHOSP.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,APOLLOHOSP.N25,
MT5_NSE,APOLLOHOSP,,APOLLOHOSP.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,APOLLOHOSP.Q24,
MT5_NSE,APOLLOTYRE,,APOLLOTYRE.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,APOLLOTYRE.N25,
MT5_NSE,APOLLOTYRE,,APOLLOTYRE.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,APOLLOTYRE.Q24,
MT5_NSE,ASHOKLEY,,ASHOKLEY.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,ASHOKLEY.N25,
MT5_NSE,ASHOKLEY,,ASHOKLEY.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,ASHOKLEY.Q24,
MT5_NSE,ASIANPAINT,,ASIANPAINT.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,ASIANPAINT.N25,
MT5_NSE,ASIANPAINT,,ASIANPAINT.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,ASIANPAINT.Q24,
MT5_NSE,ASTRAL,,ASTRAL.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,ASTRAL.N25,
MT5_NSE,ASTRAL,,ASTRAL.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,ASTRAL.Q24,
MT5_NSE,ATUL,,ATUL.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,ATUL.N25,
MT5_NSE,ATUL,,ATUL.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,ATUL.Q24,
MT5_NSE,AUBANK,,AUBANK.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,AUBANK.N25,
MT5_NSE,AUBANK,,AUBANK.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,AUBANK.Q24,
MT5_NSE,AUROPHARMA,,AUROPHARMA.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,AUROPHARMA.N25,
MT5_NSE,AUROPHARMA,,AUROPHARMA.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,AUROPHARMA.Q24,
MT5_NSE,AXISBANK,,AXISBANK.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,AXISBANK.N25,
MT5_NSE,AXISBANK,,AXISBANK.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,AXISBANK.Q24,
MT5_NSE,BAJAJ-AUTO,,BAJAJ-AUTO.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,BAJAJ-AUTO.N25,
MT5_NSE,BAJAJ-AUTO,,BAJAJ-AUTO.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,BAJAJ-AUTO.Q24,
MT5_NSE,BAJAJAUTO,,BAJAJAUTO.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,BAJAJAUTO.N25,
MT5_NSE,BAJAJAUTO,,BAJAJAUTO.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,BAJAJAUTO.Q24,
MT5_NSE,BAJAJFINSV,,BAJAJFINSV.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,BAJAJFINSV.N25,
MT5_NSE,BAJAJFINSV,,BAJAJFINSV.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,BAJAJFINSV.Q24,
MT5_NSE,BAJFINANCE,,BAJFINANCE.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,BAJFINANCE.N25,
MT5_NSE,BAJFINANCE,,BAJFINANCE.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,BAJFINANCE.Q24,
MT5_NSE,BALKRISIND,,BALKRISIND.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,BALKRISIND.N25,
MT5_NSE,BALKRISIND,,BALKRISIND.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,BALKRISIND.Q24,
MT5_NSE,BALRAMCHIN,,BALRAMCHIN.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,BALRAMCHIN.N25,
MT5_NSE,BALRAMCHIN,,BALRAMCHIN.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,BALRAMCHIN.Q24,
MT5_NSE,BANDHANBNK,,BANDHANBNK.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,BANDHANBNK.N25,
MT5_NSE,BANDHANBNK,,BANDHANBNK.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,BANDHANBNK.Q24,
MT5_NSE,BANKBARODA,,BANKBARODA.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,BANKBARODA.N25,
MT5_NSE,BANKBARODA,,BANKBARODA.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,BANKBARODA.Q24,
MT5_NSE,BANKNIFTY,,BANKNIFTY.N25,Future,NSE Future,20250730,,XX,0,1,1,1,1,INR,INR,2,BANKNIFTY.N25,
MT5_NSE,BANKNIFTY,,BANKNIFTY.Q24,Future,NSE Future,20240828,,XX,0,1,1,1,1,INR,INR,2,BANKNIFTY.Q24,
MT5_NSE,BATAINDIA,,BATAINDIA.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,BATAINDIA.N25,
MT5_NSE,BATAINDIA,,BATAINDIA.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,BATAINDIA.Q24,
MT5_NSE,BEL,,BEL.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,BEL.N25,
MT5_NSE,BEL,,BEL.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,BEL.Q24,
MT5_NSE,BERGEPAINT,,BERGEPAINT.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,BERGEPAINT.N25,
MT5_NSE,BERGEPAINT,,BERGEPAINT.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,BERGEPAINT.Q24,
MT5_NSE,BHARATFORG,,BHARATFORG.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,BHARATFORG.N25,
MT5_NSE,BHARATFORG,,BHARATFORG.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,BHARATFORG.Q24,
MT5_NSE,BHARTIARTL,,BHARTIARTL.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,BHARTIARTL.N25,
MT5_NSE,BHARTIARTL,,BHARTIARTL.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,BHARTIARTL.Q24,
MT5_NSE,BHEL,,BHEL.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,BHEL.N25,
MT5_NSE,BHEL,,BHEL.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,BHEL.Q24,
MT5_NSE,BIOCON,,BIOCON.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,BIOCON.N25,
MT5_NSE,BIOCON,,BIOCON.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,BIOCON.Q24,
MT5_NSE,BOSCHLTD,,BOSCHLTD.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,BOSCHLTD.N25,
MT5_NSE,BOSCHLTD,,BOSCHLTD.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,BOSCHLTD.Q24,
MT5_NSE,BPCL,,BPCL.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,BPCL.N25,
MT5_NSE,BPCL,,BPCL.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,BPCL.Q24,
MT5_NSE,BRITANNIA,,BRITANNIA.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,BRITANNIA.N25,
MT5_NSE,BRITANNIA,,BRITANNIA.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,BRITANNIA.Q24,
MT5_NSE,BSOFT,,BSOFT.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,BSOFT.N25,
MT5_NSE,BSOFT,,BSOFT.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,BSOFT.Q24,
MT5_NSE,CADILAHC,,CADILAHC.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,CADILAHC.N25,
MT5_NSE,CADILAHC,,CADILAHC.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,CADILAHC.Q24,
MT5_NSE,CANBK,,CANBK.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,CANBK.N25,
MT5_NSE,CANBK,,CANBK.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,CANBK.Q24,
MT5_NSE,CANFINHOME,,CANFINHOME.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,CANFINHOME.N25,
MT5_NSE,CANFINHOME,,CANFINHOME.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,CANFINHOME.Q24,
MT5_NSE,CENTURYTEX,,CENTURYTEX.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,CENTURYTEX.N25,
MT5_NSE,CENTURYTEX,,CENTURYTEX.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,CENTURYTEX.Q24,
MT5_NSE,CHAMBLFERT,,CHAMBLFERT.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,2,CHAMBLFERT.N25,
MT5_NSE,CHAMBLFERT,,CHAMBLFERT.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,2,CHAMBLFERT.Q24,
MT5_NSE,CHOLAFIN,,CHOLAFIN.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,CHOLAFIN.N25,
MT5_NSE,CHOLAFIN,,CHOLAFIN.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,CHOLAFIN.Q24,
MT5_NSE,CIPLA,,CIPLA.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,CIPLA.N25,
MT5_NSE,CIPLA,,CIPLA.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,CIPLA.Q24,
MT5_NSE,COALINDIA,,COALINDIA.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,COALINDIA.N25,
MT5_NSE,COALINDIA,,COALINDIA.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,COALINDIA.Q24,
MT5_NSE,COFORGE,,COFORGE.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,COFORGE.N25,
MT5_NSE,COFORGE,,COFORGE.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,COFORGE.Q24,
MT5_NSE,COLPAL,,COLPAL.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,COLPAL.N25,
MT5_NSE,COLPAL,,COLPAL.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,COLPAL.Q24,
MT5_NSE,CONCOR,,CONCOR.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,CONCOR.N25,
MT5_NSE,CONCOR,,CONCOR.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,CONCOR.Q24,
MT5_NSE,COROMANDEL,,COROMANDEL.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,COROMANDEL.N25,
MT5_NSE,COROMANDEL,,COROMANDEL.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,COROMANDEL.Q24,
MT5_NSE,CROMPTON,,CROMPTON.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,CROMPTON.N25,
MT5_NSE,CROMPTON,,CROMPTON.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,CROMPTON.Q24,
MT5_NSE,CUB,,CUB.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,CUB.N25,
MT5_NSE,CUB,,CUB.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,CUB.Q24,
MT5_NSE,CUMMINSIND,,CUMMINSIND.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,CUMMINSIND.N25,
MT5_NSE,CUMMINSIND,,CUMMINSIND.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,CUMMINSIND.Q24,
MT5_NSE,DABUR,,DABUR.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,DABUR.N25,
MT5_NSE,DABUR,,DABUR.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,DABUR.Q24,
MT5_NSE,DALBHARAT,,DALBHARAT.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,DALBHARAT.N25,
MT5_NSE,DALBHARAT,,DALBHARAT.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,DALBHARAT.Q24,
MT5_NSE,DEEPAKNTR,,DEEPAKNTR.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,DEEPAKNTR.N25,
MT5_NSE,DEEPAKNTR,,DEEPAKNTR.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,DEEPAKNTR.Q24,
MT5_NSE,DELTACORP,,DELTACORP.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,DELTACORP.N25,
MT5_NSE,DELTACORP,,DELTACORP.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,DELTACORP.Q24,
MT5_NSE,DIVISLAB,,DIVISLAB.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,DIVISLAB.N25,
MT5_NSE,DIVISLAB,,DIVISLAB.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,DIVISLAB.Q24,
MT5_NSE,DIXON,,DIXON.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,DIXON.N25,
MT5_NSE,DIXON,,DIXON.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,DIXON.Q24,
MT5_NSE,DLF,,DLF.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,DLF.N25,
MT5_NSE,DLF,,DLF.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,DLF.Q24,
MT5_NSE,DRREDDY,,DRREDDY.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,DRREDDY.N25,
MT5_NSE,DRREDDY,,DRREDDY.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,DRREDDY.Q24,
MT5_NSE,EICHERMOT,,EICHERMOT.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,EICHERMOT.N25,
MT5_NSE,EICHERMOT,,EICHERMOT.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,EICHERMOT.Q24,
MT5_NSE,ESCORTS,,ESCORTS.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,ESCORTS.N25,
MT5_NSE,ESCORTS,,ESCORTS.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,ESCORTS.Q24,
MT5_NSE,EXIDEIND,,EXIDEIND.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,EXIDEIND.N25,
MT5_NSE,EXIDEIND,,EXIDEIND.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,EXIDEIND.Q24,
MT5_NSE,FEDERALBNK,,FEDERALBNK.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,FEDERALBNK.N25,
MT5_NSE,FEDERALBNK,,FEDERALBNK.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,FEDERALBNK.Q24,
MT5_NSE,FINNIFTY,,FINNIFTY.N25,Future,NSE Future,20250729,,XX,0,1,1,1,1,INR,INR,,FINNIFTY.N25,
MT5_NSE,FINNIFTY,,FINNIFTY.Q24,Future,NSE Future,20240827,,XX,0,1,1,1,1,INR,INR,,FINNIFTY.Q24,
MT5_NSE,FSL,,FSL.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,FSL.N25,
MT5_NSE,FSL,,FSL.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,FSL.Q24,
MT5_NSE,GAIL,,GAIL.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,GAIL.N25,
MT5_NSE,GAIL,,GAIL.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,GAIL.Q24,
MT5_NSE,GLENMARK,,GLENMARK.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,GLENMARK.N25,
MT5_NSE,GLENMARK,,GLENMARK.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,GLENMARK.Q24,
MT5_NSE,GMRINFRA,,GMRINFRA.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,GMRINFRA.N25,
MT5_NSE,GMRINFRA,,GMRINFRA.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,GMRINFRA.Q24,
MT5_NSE,GNFC,,GNFC.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,GNFC.N25,
MT5_NSE,GNFC,,GNFC.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,GNFC.Q24,
MT5_NSE,GODREJCP,,GODREJCP.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,GODREJCP.N25,
MT5_NSE,GODREJCP,,GODREJCP.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,GODREJCP.Q24,
MT5_NSE,GODREJPROP,,GODREJPROP.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,GODREJPROP.N25,
MT5_NSE,GODREJPROP,,GODREJPROP.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,GODREJPROP.Q24,
MT5_NSE,GRANULES,,GRANULES.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,GRANULES.N25,
MT5_NSE,GRANULES,,GRANULES.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,GRANULES.Q24,
MT5_NSE,GRASIM,,GRASIM.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,GRASIM.N25,
MT5_NSE,GRASIM,,GRASIM.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,GRASIM.Q24,
MT5_NSE,GSPL,,GSPL.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,GSPL.N25,
MT5_NSE,GSPL,,GSPL.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,GSPL.Q24,
MT5_NSE,GUJGASLTD,,GUJGASLTD.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,GUJGASLTD.N25,
MT5_NSE,GUJGASLTD,,GUJGASLTD.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,GUJGASLTD.Q24,
MT5_NSE,HAL,,HAL.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,HAL.N25,
MT5_NSE,HAL,,HAL.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,HAL.Q24,
MT5_NSE,HAVELLS,,HAVELLS.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,HAVELLS.N25,
MT5_NSE,HAVELLS,,HAVELLS.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,HAVELLS.Q24,
MT5_NSE,HCLTECH,,HCLTECH.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,HCLTECH.N25,
MT5_NSE,HCLTECH,,HCLTECH.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,HCLTECH.Q24,
MT5_NSE,HDFC,,HDFC.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,HDFC.N25,
MT5_NSE,HDFC,,HDFC.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,HDFC.Q24,
MT5_NSE,HDFCAMC,,HDFCAMC.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,HDFCAMC.N25,
MT5_NSE,HDFCAMC,,HDFCAMC.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,HDFCAMC.Q24,
MT5_NSE,HDFCBANK,,HDFCBANK.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,HDFCBANK.N25,
MT5_NSE,HDFCBANK,,HDFCBANK.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,HDFCBANK.Q24,
MT5_NSE,HDFCLIFE,,HDFCLIFE.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,HDFCLIFE.N25,
MT5_NSE,HDFCLIFE,,HDFCLIFE.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,HDFCLIFE.Q24,
MT5_NSE,HEROMOTOCO,,HEROMOTOCO.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,HEROMOTOCO.N25,
MT5_NSE,HEROMOTOCO,,HEROMOTOCO.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,HEROMOTOCO.Q24,
MT5_NSE,HINDALCO,,HINDALCO.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,HINDALCO.N25,
MT5_NSE,HINDALCO,,HINDALCO.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,HINDALCO.Q24,
MT5_NSE,HINDCOPPER,,HINDCOPPER.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,HINDCOPPER.N25,
MT5_NSE,HINDCOPPER,,HINDCOPPER.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,HINDCOPPER.Q24,
MT5_NSE,HINDPETRO,,HINDPETRO.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,HINDPETRO.N25,
MT5_NSE,HINDPETRO,,HINDPETRO.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,HINDPETRO.Q24,
MT5_NSE,HINDUNILVR,,HINDUNILVR.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,HINDUNILVR.N25,
MT5_NSE,HINDUNILVR,,HINDUNILVR.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,HINDUNILVR.Q24,
MT5_NSE,HONAUT,,HONAUT.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,HONAUT.N25,
MT5_NSE,HONAUT,,HONAUT.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,HONAUT.Q24,
MT5_NSE,IBULHSGFIN,,IBULHSGFIN.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,IBULHSGFIN.N25,
MT5_NSE,IBULHSGFIN,,IBULHSGFIN.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,IBULHSGFIN.Q24,
MT5_NSE,ICICIBANK,,ICICIBANK.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,ICICIBANK.N25,
MT5_NSE,ICICIBANK,,ICICIBANK.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,ICICIBANK.Q24,
MT5_NSE,ICICIGI,,ICICIGI.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,ICICIGI.N25,
MT5_NSE,ICICIGI,,ICICIGI.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,ICICIGI.Q24,
MT5_NSE,ICICIPRULI,,ICICIPRULI.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,ICICIPRULI.N25,
MT5_NSE,ICICIPRULI,,ICICIPRULI.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,ICICIPRULI.Q24,
MT5_NSE,IDEA,,IDEA.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,IDEA.N25,
MT5_NSE,IDEA,,IDEA.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,IDEA.Q24,
MT5_NSE,IDFC,,IDFC.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,IDFC.N25,
MT5_NSE,IDFC,,IDFC.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,IDFC.Q24,
MT5_NSE,IDFCBANK,,IDFCBANK.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,IDFCBANK.Q24,
MT5_NSE,IDFCFIRSTB,,IDFCFIRSTB.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,IDFCFIRSTB.N25,
MT5_NSE,IDFCFIRSTB,,IDFCFIRSTB.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,IDFCFIRSTB.Q24,
MT5_NSE,IEX,,IEX.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,IEX.N25,
MT5_NSE,IEX,,IEX.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,IEX.Q24,
MT5_NSE,IGL,,IGL.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,IGL.N25,
MT5_NSE,IGL,,IGL.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,IGL.Q24,
MT5_NSE,INDHOTEL,,INDHOTEL.N25,Future,NSE Future,20250731,,XX,0,1,1,1,1,INR,INR,,INDHOTEL.N25,
MT5_NSE,INDHOTEL,,INDHOTEL.Q24,Future,NSE Future,20240829,,XX,0,1,1,1,1,INR,INR,,INDHOTEL.Q24,
